,id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,cost,leverage_cost,high,low,pl,bp_support_gap,cs_volume,metadata,cs_gap,,,,,
150,1680,BUY,LULU,HUMMER,67.04,66.93,67.15,195,455,30/03/2016,12:32:00,4.75059,30503.2,7625.8,-,66.99,P,3.63,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.075, ""5-bars"": -0.07, ""7-bars"": -0.03}, ""pre_candles_volumes"": {""0-bars"": 3867, ""1-bars"": 6900, ""3-bars"": 13746, ""2-bars"": 14705}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
151,1681,BUY,LULU,OKAR/B,67.83,67.62,68.04,195,238,30/03/2016,14:29:00,4.75059,16143.54,4035.885,-,67.76,P,4.42,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.015, ""5-bars"": 0.221, ""7-bars"": -0.044}, ""pre_candles_volumes"": {""0-bars"": 13230, ""1-bars"": 7986, ""3-bars"": 2643, ""2-bars"": 12544}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
152,1682,BUY,TSLA,OKAR/B,48.58,48.06,49.1,195.57,96,01/04/2016,09:41:00,29.83498,4663.68,1165.92,-,48,L,48.58,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.838, ""5-bars"": 0.941, ""7-bars"": 1.73}, ""pre_candles_volumes"": {""0-bars"": 635645, ""1-bars"": 618955, ""3-bars"": 580785, ""2-bars"": 373035}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
153,1684,BUY,TSLA,HUMMER,47.68,47.43,47.93,195.57,200,01/04/2016,10:18:00,49.17492,9536,2384,-,47.29,L,47.68,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.654, ""5-bars"": 0.898, ""7-bars"": 1.1}, ""pre_candles_volumes"": {""0-bars"": 434575, ""1-bars"": 415665, ""3-bars"": 238850, ""2-bars"": 204915}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
154,1686,BUY,TSLA,OKAR/B,47.51,47.43,47.59,195.57,625,01/04/2016,11:24:00,65.0165,29693.75,7423.438,-,47.48,P,47.51,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.093, ""5-bars"": -0.116, ""7-bars"": 0.419}, ""pre_candles_volumes"": {""0-bars"": 28470, ""1-bars"": 57370, ""3-bars"": 99385, ""2-bars"": 80090}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
155,1687,BUY,TSLA,HUMMER,46.97,46.85,47.09,195.57,417,01/04/2016,12:36:00,76.56766,19586.49,4896.622,-,46.86,P,46.97,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.274, ""5-bars"": 0.007, ""7-bars"": 0.38}, ""pre_candles_volumes"": {""0-bars"": 95300, ""1-bars"": 93740, ""3-bars"": 222315, ""2-bars"": 157430}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
156,1688,BUY,TSLA,OKAR/B,46.88,46.71,47.05,195.57,294,01/04/2016,13:20:00,76.56766,13782.72,3445.68,-,46.84,P,46.88,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.034, ""5-bars"": 0.141, ""7-bars"": 0.26}, ""pre_candles_volumes"": {""0-bars"": 44915, ""1-bars"": 174520, ""3-bars"": 59465, ""2-bars"": 101030}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
157,1690,BUY,TSLA,OKAR/B,47.61,47.52,47.7,195.57,556,01/04/2016,14:45:00,76.56766,26471.16,6617.79,-,47.53,P,47.61,3123435,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.185, ""5-bars"": 0.231, ""7-bars"": 0.021}, ""pre_candles_volumes"": {""0-bars"": 24900, ""1-bars"": 66930, ""3-bars"": 76780, ""2-bars"": 249020}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.18,,,,,
158,1699,BUY,WYNN,HUMMER,90.36,90.01,90.71,196.08,143,07/04/2016,10:24:00,12.26937,12921.48,3230.37,-,89.63,L,1.49,227629,"{""closest_support"": 88.87, ""next_closest_support"": 93.59, ""price_change"": {""3-bars"": 0.181, ""5-bars"": 0.161, ""7-bars"": 0.081}, ""pre_candles_volumes"": {""0-bars"": 26162, ""1-bars"": 19700, ""3-bars"": 11982, ""2-bars"": 20070}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.23,,,,,
159,1707,BUY,BHP,OKAR/B,19.43,19.39,19.47,195.67,1250,13/04/2016,12:09:00,8.20952,24287.5,6071.875,-,19.36,L,0.09,244102,"{""closest_support"": 19.52, ""next_closest_support"": 20.7, ""price_change"": {""3-bars"": 0.046, ""5-bars"": 0.034, ""7-bars"": 0.069}, ""pre_candles_volumes"": {""0-bars"": 5370, ""1-bars"": 6442, ""3-bars"": 2578, ""2-bars"": 1640}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.45,,,,,
160,1711,SELL,WDC,OKAR/S,35.71,35.96,35.46,195.12,200,14/04/2016,10:05:00,6.15351,7142,1785.5,35.99,-,L,2.93,175397,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.073, ""5-bars"": 0.392, ""7-bars"": 0.565}, ""pre_candles_volumes"": {""0-bars"": 56886, ""1-bars"": 41418, ""3-bars"": 100246, ""2-bars"": 79447}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
161,1713,SELL,WDC,OKAR/S,35.88,36.03,35.73,195.12,333,14/04/2016,10:14:00,6.15351,11948.04,2987.01,36.01,-,P,2.76,175397,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.048, ""5-bars"": 0.097, ""7-bars"": 0.316}, ""pre_candles_volumes"": {""0-bars"": 34945, ""1-bars"": 79065, ""3-bars"": 61622, ""2-bars"": 55061}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
162,1714,SELL,WDC,OKAR/S,36,36.12,35.88,195.12,417,14/04/2016,11:05:00,6.15351,15012,3753,36.14,-,L,2.64,175397,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.17, ""5-bars"": -0.145, ""7-bars"": -0.386}, ""pre_candles_volumes"": {""0-bars"": 24500, ""1-bars"": 50470, ""3-bars"": 44987, ""2-bars"": 26607}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
163,1716,SELL,WDC,OKAR/S,36.21,36.32,36.1,195.12,455,14/04/2016,11:36:00,6.15351,16475.55,4118.888,36.24,-,P,2.43,175397,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.169, ""5-bars"": 0.411, ""7-bars"": 0.484}, ""pre_candles_volumes"": {""0-bars"": 32297, ""1-bars"": 20890, ""3-bars"": 45204, ""2-bars"": 35865}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
164,1717,SELL,WDC,OKAR/S,36.07,36.17,35.97,195.12,500,14/04/2016,11:49:00,6.15351,18035,4508.75,36.08,-,P,2.57,175397,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.024, ""5-bars"": 0.024, ""7-bars"": 0.24}, ""pre_candles_volumes"": {""0-bars"": 20597, ""1-bars"": 31192, ""3-bars"": 9946, ""2-bars"": 12358}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
165,1727,SELL,QCOM,OKAR/S,42.3,42.4,42.2,195.28,500,21/04/2016,10:28:00,17.86996,21150,5287.5,42.43,-,L,2.09,185069,"{""closest_support"": 44.39, ""next_closest_support"": 42.24, ""price_change"": {""3-bars"": 0.107, ""5-bars"": 0.234, ""7-bars"": 0.865}, ""pre_candles_volumes"": {""0-bars"": 38895, ""1-bars"": 63367, ""3-bars"": 29809, ""2-bars"": 51910}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5,,,,,
166,1729,SELL,QCOM,OKAR/S,42.28,42.32,42.24,195.28,1250,21/04/2016,12:18:00,17.86996,52850,13212.5,42.31,-,P,2.11,185069,"{""closest_support"": 44.39, ""next_closest_support"": 42.24, ""price_change"": {""3-bars"": 0.068, ""5-bars"": 0.086, ""7-bars"": 0.156}, ""pre_candles_volumes"": {""0-bars"": 10310, ""1-bars"": 10704, ""3-bars"": 5006, ""2-bars"": 9956}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5,,,,,
167,1735,SELL,QCOM,OKAR/S,42.59,42.7,42.48,195.28,455,21/04/2016,14:00:00,18.60987,19378.45,4844.613,42.62,-,P,1.8,185069,"{""closest_support"": 44.39, ""next_closest_support"": 42.24, ""price_change"": {""3-bars"": 0.136, ""5-bars"": 0.33, ""7-bars"": 0.116}, ""pre_candles_volumes"": {""0-bars"": 22495, ""1-bars"": 18902, ""3-bars"": 18125, ""2-bars"": 21289}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5,,,,,
168,1738,SELL,AAL,OKAR/S,35.95,36.25,35.65,195.39,167,22/04/2016,09:40:00,25.57872,6003.65,1500.913,36.06,-,P,2.5,370452,"{""closest_support"": 38.45, ""next_closest_support"": 36.2, ""price_change"": {""3-bars"": 0.053, ""5-bars"": -0.714, ""7-bars"": -1.211}, ""pre_candles_volumes"": {""0-bars"": 145750, ""1-bars"": 200781, ""3-bars"": 154370, ""2-bars"": 141417}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.13,,,,,
169,1739,SELL,AAL,OKAR/S,35.88,36.03,35.73,195.39,333,22/04/2016,10:05:00,25.57872,11948.04,2987.01,36,-,P,2.57,370452,"{""closest_support"": 38.45, ""next_closest_support"": 36.2, ""price_change"": {""3-bars"": 0.134, ""5-bars"": -0.053, ""7-bars"": 0.55}, ""pre_candles_volumes"": {""0-bars"": 60273, ""1-bars"": 82861, ""3-bars"": 84875, ""2-bars"": 54400}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.13,,,,,
170,1740,BUY,SWN,HUMMER,12.28,12.18,12.38,195.39,500,22/04/2016,10:10:00,28.81356,6140,1535,-,12.14,L,0.44,259745,"{""closest_support"": 11.84, ""next_closest_support"": 13.48, ""price_change"": {""3-bars"": 0.366, ""5-bars"": 0.366, ""7-bars"": 0.285}, ""pre_candles_volumes"": {""0-bars"": 141549, ""1-bars"": 186556, ""3-bars"": 99879, ""2-bars"": 125825}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.24,,,,,
171,1743,BUY,BHC,HUMMER,35.87,35.79,35.95,195.39,625,22/04/2016,11:41:00,3.82775,22418.75,5604.688,-,35.84,P,1.47,1475819,"{""closest_support"": 34.4, ""next_closest_support"": 59.87, ""price_change"": {""3-bars"": 0.582, ""5-bars"": 0.278, ""7-bars"": 0.389}, ""pre_candles_volumes"": {""0-bars"": 14261, ""1-bars"": 33529, ""3-bars"": 42850, ""2-bars"": 153724}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.9,,,,,
172,1745,SELL,AAL,OKAR/S,36.51,36.57,36.45,195.39,833,22/04/2016,12:20:00,25.57872,30412.83,7603.207,36.53,-,P,1.94,370452,"{""closest_support"": 38.45, ""next_closest_support"": 36.2, ""price_change"": {""3-bars"": 0.131, ""5-bars"": 0.237, ""7-bars"": 0.053}, ""pre_candles_volumes"": {""0-bars"": 16219, ""1-bars"": 7425, ""3-bars"": 6484, ""2-bars"": 31699}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.13,,,,,
173,1770,SELL,GILD,SHOOTING-STAR,70.89,71.01,70.77,196.26,417,29/04/2016,11:55:00,20.64038,29561.13,7390.283,71.28,-,L,70.89,184553,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.136, ""5-bars"": 0.113, ""7-bars"": 0.181}, ""pre_candles_volumes"": {""0-bars"": 43981, ""1-bars"": 37995, ""3-bars"": 39424, ""2-bars"": 45659}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.65,,,,,
174,1777,SELL,GILD,OKAR/S,71.61,71.72,71.5,196.26,455,29/04/2016,13:15:00,20.64038,32582.55,8145.638,71.81,-,L,71.61,184553,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.205, ""5-bars"": 0.059, ""7-bars"": 0.052}, ""pre_candles_volumes"": {""0-bars"": 34027, ""1-bars"": 44563, ""3-bars"": 24779, ""2-bars"": 19841}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.65,,,,,
175,1778,SELL,GILD,OKAR/S,71.88,72.08,71.68,196.26,250,29/04/2016,13:27:00,20.64038,17970,4492.5,71.87,-,P,71.88,184553,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.056, ""5-bars"": 0.111, ""7-bars"": 0.033}, ""pre_candles_volumes"": {""0-bars"": 31965, ""1-bars"": 33565, ""3-bars"": 47052, ""2-bars"": 24732}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.65,,,,,
176,1779,SELL,GILD,OKAR/S,71.7,71.9,71.5,196.26,250,29/04/2016,13:31:00,20.64038,17925,4481.25,71.81,-,P,71.7,184553,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.039, ""5-bars"": -0.323, ""7-bars"": -0.145}, ""pre_candles_volumes"": {""0-bars"": 32628, ""1-bars"": 6691, ""3-bars"": 16429, ""2-bars"": 33821}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.65,,,,,
177,1780,SELL,GILD,SHOOTING-STAR,70.96,71.05,70.87,196.26,556,29/04/2016,14:29:00,20.64038,39453.76,9863.44,70.98,-,P,70.96,184553,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.453, ""5-bars"": 0.465, ""7-bars"": 0.261}, ""pre_candles_volumes"": {""0-bars"": 126177, ""1-bars"": 58080, ""3-bars"": 36444, ""2-bars"": 31319}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.65,,,,,
178,1798,SELL,FCX,OKAR/S,10.25,10.41,10.09,196.41,312,09/05/2016,09:40:00,5.68966,3198,799.5,10.33,-,P,0.91,879210,"{""closest_support"": 11.16, ""next_closest_support"": 8.62, ""price_change"": {""3-bars"": -0.736, ""5-bars"": -1.1, ""7-bars"": -1.731}, ""pre_candles_volumes"": {""0-bars"": 612722, ""1-bars"": 275942, ""3-bars"": 275031, ""2-bars"": 850622}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.16,,,,,
179,1799,SELL,FCX,OKAR/S,10.09,10.14,10.04,196.41,1000,09/05/2016,09:51:00,5.68966,10090,2522.5,10.19,-,L,1.07,879210,"{""closest_support"": 11.16, ""next_closest_support"": 8.62, ""price_change"": {""3-bars"": 0.094, ""5-bars"": -0.282, ""7-bars"": -1.484}, ""pre_candles_volumes"": {""0-bars"": 252633, ""1-bars"": 250488, ""3-bars"": 429001, ""2-bars"": 291139}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.16,,,,,
180,1829,BUY,CRM,OKAR/B,81.06,80.8,81.32,196.24,192,19/05/2016,10:34:00,34.01361,15563.52,3890.88,-,81.01,P,1.68,702221,"{""closest_support"": 79.38, ""next_closest_support"": 82.9, ""price_change"": {""3-bars"": 0.173, ""5-bars"": 0.344, ""7-bars"": 0.148}, ""pre_candles_volumes"": {""0-bars"": 50151, ""1-bars"": 72485, ""3-bars"": 63136, ""2-bars"": 23478}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.36,,,,,
181,1831,BUY,CRM,OKAR/B,80.97,80.72,81.22,196.24,200,19/05/2016,10:52:00,36.73469,16194,4048.5,-,80.72,L,1.59,702221,"{""closest_support"": 79.38, ""next_closest_support"": 82.9, ""price_change"": {""3-bars"": -0.037, ""5-bars"": -0.062, ""7-bars"": 0.012}, ""pre_candles_volumes"": {""0-bars"": 25383, ""1-bars"": 22711, ""3-bars"": 31805, ""2-bars"": 53134}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.36,,,,,
182,1835,BUY,CRM,HUMMER,80.78,80.73,80.83,196.24,1000,19/05/2016,14:47:00,47.80045,80780,20195,-,80.74,P,1.4,702221,"{""closest_support"": 79.38, ""next_closest_support"": 82.9, ""price_change"": {""3-bars"": 0.074, ""5-bars"": 0.136, ""7-bars"": 0.111}, ""pre_candles_volumes"": {""0-bars"": 7354, ""1-bars"": 8100, ""3-bars"": 9104, ""2-bars"": 7749}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.36,,,,,
183,1839,SELL,BBY,SHOOTING-STAR,26.21,26.38,26.04,196.46,294,24/05/2016,09:30:00,5.44828,7705.74,1926.435,26.54,-,L,0.69,3115543,"{""closest_support"": 26.9, ""next_closest_support"": 25.31, ""price_change"": {""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 392959, ""1-bars"": 0, ""3-bars"": 0, ""2-bars"": 0}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.24,,,,,
184,1841,SELL,BBY,SHOOTING-STAR,25.63,25.69,25.57,196.46,833,24/05/2016,11:39:00,26.88276,21349.79,5337.448,25.69,-,P,1.27,3115543,"{""closest_support"": 26.9, ""next_closest_support"": 25.31, ""price_change"": {""3-bars"": 0.098, ""5-bars"": 0.131, ""7-bars"": 0.263}, ""pre_candles_volumes"": {""0-bars"": 20904, ""1-bars"": 42553, ""3-bars"": 56235, ""2-bars"": 42754}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.24,,,,,
185,1866,BUY,X,OKAR/B,14.08,14.03,14.13,196.32,1000,26/05/2016,11:58:00,75.01136,14080,3520,-,14.07,P,0.11,316271,"{""closest_support"": 14.19, ""next_closest_support"": 15.68, ""price_change"": {""3-bars"": -0.136, ""5-bars"": -0.272, ""7-bars"": -0.272}, ""pre_candles_volumes"": {""0-bars"": 24212, ""1-bars"": 17251, ""3-bars"": 51753, ""2-bars"": 128748}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
186,1872,BUY,X,OKAR/B,14.03,13.96,14.1,196.32,714,26/05/2016,13:51:00,75.01136,10017.42,2504.355,-,13.96,L,0.16,316271,"{""closest_support"": 14.19, ""next_closest_support"": 15.68, ""price_change"": {""3-bars"": -0.136, ""5-bars"": -0.273, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 65129, ""1-bars"": 56113, ""3-bars"": 19300, ""2-bars"": 31389}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
187,1897,BUY,MU,OKAR/B,13.75,13.67,13.83,196.1,625,23/06/2016,10:27:00,-0.39706,8593.75,2148.438,-,13.63,L,0.25,671653,"{""closest_support"": 13.5, ""next_closest_support"": 14.65, ""price_change"": {""3-bars"": 0.145, ""5-bars"": 0.432, ""7-bars"": 0.54}, ""pre_candles_volumes"": {""0-bars"": 228773, ""1-bars"": 69846, ""3-bars"": 325749, ""2-bars"": 123562}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.15,,,,,
188,1900,SELL,DAL,SHOOTING-STAR,33.29,33.56,33.02,195.63,185,24/06/2016,09:35:00,24.74877,6158.65,1539.663,33.57,-,L,1.32,124569,"{""closest_support"": 34.61, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.663, ""5-bars"": 1.307, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 182081, ""1-bars"": 77999, ""3-bars"": 120485, ""2-bars"": 62343}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.79,,,,,
189,1906,SELL,JPM,OKAR/S,51.64,51.92,51.36,195.63,179,24/06/2016,10:11:00,34.24333,9243.56,2310.89,51.79,-,P,0.86,451391,"{""closest_support"": 52.5, ""next_closest_support"": 50.07, ""price_change"": {""3-bars"": 0.286, ""5-bars"": 0.188, ""7-bars"": 0.08}, ""pre_candles_volumes"": {""0-bars"": 164198, ""1-bars"": 135225, ""3-bars"": 94123, ""2-bars"": 149856}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.57,,,,,
190,1912,SELL,JPM,OKAR/S,51.24,51.34,51.14,195.63,500,24/06/2016,11:10:00,34.24333,25620,6405,51.27,-,P,1.26,451391,"{""closest_support"": 52.5, ""next_closest_support"": 50.07, ""price_change"": {""3-bars"": 0.23, ""5-bars"": 0.123, ""7-bars"": 0.049}, ""pre_candles_volumes"": {""0-bars"": 64244, ""1-bars"": 89954, ""3-bars"": 70015, ""2-bars"": 108083}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.57,,,,,
191,1914,SELL,DAL,SHOOTING-STAR,33.56,33.65,33.47,195.63,556,24/06/2016,11:20:00,44.57143,18659.36,4664.84,33.6,-,P,1.05,124569,"{""closest_support"": 34.61, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.109, ""5-bars"": 0.147, ""7-bars"": 0.136}, ""pre_candles_volumes"": {""0-bars"": 45595, ""1-bars"": 27357, ""3-bars"": 55810, ""2-bars"": 25741}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.79,,,,,
192,1917,SELL,DAL,SHOOTING-STAR,33.48,33.53,33.43,195.63,1000,24/06/2016,11:30:00,44.57143,33480,8370,33.51,-,P,1.13,124569,"{""closest_support"": 34.61, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.027, ""5-bars"": 0.082, ""7-bars"": 0.055}, ""pre_candles_volumes"": {""0-bars"": 16734, ""1-bars"": 25446, ""3-bars"": 15542, ""2-bars"": 7882}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.79,,,,,
193,1918,SELL,FCX,SHOOTING-STAR,10.26,10.3,10.22,195.63,1250,24/06/2016,11:40:00,12.59155,12825,3206.25,10.28,-,P,0.9,571010,"{""closest_support"": 11.16, ""next_closest_support"": 10.22, ""price_change"": {""3-bars"": 0.279, ""5-bars"": 0.279, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 77044, ""1-bars"": 231420, ""3-bars"": 260483, ""2-bars"": 183257}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.33,,,,,
194,1919,SELL,JPM,OKAR/S,51.16,51.29,51.03,195.63,385,24/06/2016,11:46:00,34.24333,19696.6,4924.15,51.21,-,P,1.34,451391,"{""closest_support"": 52.5, ""next_closest_support"": 50.07, ""price_change"": {""3-bars"": 0.14, ""5-bars"": -0.016, ""7-bars"": -0.082}, ""pre_candles_volumes"": {""0-bars"": 65086, ""1-bars"": 69669, ""3-bars"": 41864, ""2-bars"": 64439}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.57,,,,,
195,1922,SELL,JPM,SHOOTING-STAR,51.16,51.23,51.09,195.63,714,24/06/2016,12:00:00,34.24333,36528.24,9132.06,51.21,-,P,1.34,451391,"{""closest_support"": 52.5, ""next_closest_support"": 50.07, ""price_change"": {""3-bars"": 0.239, ""5-bars"": 0.272, ""7-bars"": 0.387}, ""pre_candles_volumes"": {""0-bars"": 68026, ""1-bars"": 43146, ""3-bars"": 45158, ""2-bars"": 70357}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.57,,,,,
196,1925,SELL,GS,SHOOTING-STAR,128.6,128.81,128.39,195.63,238,24/06/2016,12:51:00,35.22055,30606.8,7651.7,128.82,-,L,128.6,131543,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.063, ""5-bars"": 0.049, ""7-bars"": -0.028}, ""pre_candles_volumes"": {""0-bars"": 10098, ""1-bars"": 14994, ""3-bars"": 16823, ""2-bars"": 8013}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.31,,,,,
197,1927,SELL,X,SHOOTING-STAR,15.41,15.43,15.39,195.63,2500,24/06/2016,13:04:00,61.33621,38525,9631.25,15.43,-,P,1.63,124063,"{""closest_support"": 17.04, ""next_closest_support"": 15.68, ""price_change"": {""3-bars"": 0.075, ""5-bars"": -0.05, ""7-bars"": -0.111}, ""pre_candles_volumes"": {""0-bars"": 53838, ""1-bars"": 29764, ""3-bars"": 61317, ""2-bars"": 14742}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.75,,,,,
198,1930,SELL,DAL,SHOOTING-STAR,32.93,32.97,32.89,195.63,1250,24/06/2016,13:37:00,44.57143,41162.5,10290.625,32.96,-,P,1.68,124569,"{""closest_support"": 34.61, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.0, ""5-bars"": 0.028, ""7-bars"": 0.028}, ""pre_candles_volumes"": {""0-bars"": 18632, ""1-bars"": 13401, ""3-bars"": 120661, ""2-bars"": 20029}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.79,,,,,
199,1931,SELL,GS,SHOOTING-STAR,128.46,128.66,128.26,195.63,250,24/06/2016,13:44:00,35.22055,32115,8028.75,128.48,-,P,128.46,131543,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.042, ""5-bars"": -0.112, ""7-bars"": -0.126}, ""pre_candles_volumes"": {""0-bars"": 6508, ""1-bars"": 9142, ""3-bars"": 9487, ""2-bars"": 12854}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.31,,,,,
